transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description,month,day_of_week,is_weekend,flag_statistical_outlier,flag_isolation_forest,flag_possible_duplicate,any_flag
TXN00745,2026-01-22,Logistics,Contractor Payment,Tata Projects,75200.0,CC-LOG-1,EMP1019,Contractor Payment - routine logistics expense,2026-01,Thursday,False,False,False,False,False
TXN00415,2026-01-23,Hr,Catering & Hospitality,Taj Catering Services,7100.0,CC-HR-1,EMP1038,Catering & Hospitality - routine hr expense,2026-01,Friday,False,False,False,False,False
TXN00644,2026-01-23,Drilling,Catering & Hospitality,Taj Catering Services,60616.32567974451,CC-DRI-2,EMP1018,Catering & Hospitality - routine drilling expense (unusually high amount),2026-01,Friday,False,False,False,False,False
TXN00210,2026-01-23,Production,Office Supplies,Local Stationery Mart,11000.0,CC-PRO-2,EMP1012,Office Supplies - routine production expense,2026-01,Friday,False,False,False,False,False
TXN00334,2026-01-23,It,Equipment Maintenance,BHEL,86000.0,CC-IT-3,EMP1014,Equipment Maintenance - routine it expense,2026-01,Friday,False,False,False,False,False
TXN01661,2026-01-24,It,Catering & Hospitality,Taj Catering Services,39300.0,CC-IT-2,EMP1035,Catering & Hospitality - routine it expense,2026-01,Saturday,True,False,False,False,False
TXN00384,2026-01-24,Hr,Office Supplies,Staples India,2700.0,CC-HR-2,EMP1005,Office Supplies - routine hr expense,2026-01,Saturday,True,False,False,False,False
TXN00864,2026-01-24,Drilling,Fuel & POL,BPCL,133100.0,CC-DRI-3,EMP1006,Fuel & POL - routine drilling expense,2026-01,Saturday,True,False,False,False,False
TXN01008,2026-01-24,Hse,IT Services & Software,TCS,92700.0,CC-HSE-2,EMP1045,IT Services & Software - routine hse expense,2026-01,Saturday,True,False,False,False,False
TXN00677,2026-01-24,Procurement,Utilities,Municipal Water Dept,108800.0,CC-PRO-2,EMP1039,Utilities - routine procurement expense,2026-01,Saturday,True,False,False,False,False
TXN00996,2026-01-24,Logistics,Office Supplies,Staples India,4900.0,CC-LOG-1,EMP1014,Office Supplies - routine logistics expense,2026-01,Saturday,True,False,False,False,False
TXN00756,2026-01-24,Admin,Utilities,Municipal Water Dept,18200.0,CC-ADM-2,EMP1033,Utilities - routine admin expense,2026-01,Saturday,True,False,False,False,False
TXN01779,2026-01-25,It,Fuel & POL,IndianOil Corp,197500.0,CC-IT-1,EMP1038,Fuel & POL - routine it expense,2026-01,Sunday,True,False,False,False,False
TXN01423,2026-01-25,It,Office Supplies,Staples India,1600.0,CC-IT-1,EMP1022,Office Supplies - routine it expense,2026-01,Sunday,True,False,False,False,False
TXN00639,2026-01-25,Admin,Utilities,State Electricity Board,85100.0,CC-ADM-2,EMP1033,Utilities - routine admin expense,2026-01,Sunday,True,False,False,False,False
TXN00607,2026-01-25,It,Office Supplies,Local Stationery Mart,3700.0,CC-IT-2,EMP1038,Office Supplies - routine it expense,2026-01,Sunday,True,False,False,False,False
TXN00292,2026-01-25,Hr,Catering & Hospitality,Local Caterers Assoc,33100.0,CC-HR-1,EMP1015,Catering & Hospitality - routine hr expense,2026-01,Sunday,True,False,False,False,False
TXN00275,2026-01-25,It,Equipment Maintenance,BHEL,169400.0,CC-IT-2,EMP1010,Equipment Maintenance - routine it expense,2026-01,Sunday,True,False,False,False,False
TXN00090,2026-01-25,Maintenance,Catering & Hospitality,Local Caterers Assoc,25800.0,CC-MAI-2,EMP1004,Catering & Hospitality - routine maintenance expense,2026-01,Sunday,True,False,False,False,False
TXN00605,2026-01-25,Maintenance,Fuel & POL,BPCL,178600.0,CC-MAI-2,EMP1031,Fuel & POL - routine maintenance expense,2026-01,Sunday,True,False,False,False,False
TXN01036,2026-01-25,Drilling,Travel & Conveyance,Air India,21400.0,CC-DRI-3,EMP1013,Travel & Conveyance - routine drilling expense,2026-01,Sunday,True,False,False,False,False
TXN00481,2026-01-25,Hr,Office Supplies,Local Stationery Mart,1000.0,CC-HR-2,EMP1009,Office Supplies - routine hr expense,2026-01,Sunday,True,False,False,False,False
TXN00848,2026-01-25,Hse,Travel & Conveyance,Air India,38200.0,CC-HSE-1,EMP1037,Travel & Conveyance - routine hse expense,2026-01,Sunday,True,False,False,False,False
TXN01205,2026-01-25,Production,Catering & Hospitality,Local Caterers Assoc,27400.0,CC-PRO-3,EMP1038,Catering & Hospitality - routine production expense,2026-01,Sunday,True,False,False,False,False
TXN01329,2026-01-26,Drilling,Utilities,Municipal Water Dept,83700.0,CC-DRI-1,EMP1017,Utilities - routine drilling expense,2026-01,Monday,False,False,False,False,False
TXN00520,2026-01-26,Finance,Contractor Payment,Reliance Infra Services,947000.0,CC-FIN-3,EMP1035,Contractor Payment - routine finance expense,2026-01,Monday,False,False,False,False,False
TXN00521,2026-01-26,Admin,Equipment Maintenance,Larsen & Toubro,464500.0,CC-ADM-2,EMP1048,Equipment Maintenance - routine admin expense,2026-01,Monday,False,False,False,False,False
TXN01352,2026-01-26,It,Fuel & POL,IndianOil Corp,200400.0,CC-IT-1,EMP1008,Fuel & POL - routine it expense,2026-01,Monday,False,False,False,False,False
TXN00295,2026-01-26,Procurement,Training & Seminars,Internal Training Cell,69600.0,CC-PRO-2,EMP1033,Training & Seminars - routine procurement expense,2026-01,Monday,False,False,False,False,False
TXN01140,2026-01-26,Hse,Training & Seminars,Internal Training Cell,52700.0,CC-HSE-3,EMP1021,Training & Seminars - routine hse expense,2026-01,Monday,False,False,False,False,False
TXN00870,2026-01-27,Logistics,Catering & Hospitality,Local Caterers Assoc,10200.0,CC-LOG-3,EMP1037,Catering & Hospitality - routine logistics expense,2026-01,Tuesday,False,False,False,False,False
TXN00424,2026-01-27,Hse,IT Services & Software,Microsoft India,260600.0,CC-HSE-2,EMP1039,IT Services & Software - routine hse expense,2026-01,Tuesday,False,False,False,False,False
TXN00303,2026-01-27,Hse,Travel & Conveyance,Local Taxi Union,22700.0,CC-HSE-3,EMP1034,Travel & Conveyance - routine hse expense,2026-01,Tuesday,False,False,False,False,False
TXN00576,2026-01-27,Admin,Utilities,State Electricity Board,70700.0,CC-ADM-1,EMP1044,Utilities - routine admin expense,2026-01,Tuesday,False,False,False,False,False
TXN01758,2026-01-27,Finance,Equipment Maintenance,Schlumberger,161700.0,CC-FIN-3,EMP1041,Equipment Maintenance - routine finance expense,2026-01,Tuesday,False,False,False,False,False
TXN01745,2026-01-28,Hr,Training & Seminars,NIIT,5500.0,CC-HR-3,EMP1041,Training & Seminars - routine hr expense,2026-01,Wednesday,False,False,False,False,False
TXN01704,2026-01-28,Logistics,IT Services & Software,Wipro,92700.0,CC-LOG-2,EMP1025,IT Services & Software - routine logistics expense,2026-01,Wednesday,False,False,False,False,False
TXN00197,2026-01-28,Procurement,Travel & Conveyance,IRCTC,29800.0,CC-PRO-2,EMP1009,Travel & Conveyance - routine procurement expense,2026-01,Wednesday,False,False,False,False,False
TXN00798,2026-01-29,Drilling,Equipment Maintenance,Local Workshop Co,440700.0,CC-DRI-3,EMP1048,Equipment Maintenance - routine drilling expense,2026-01,Thursday,False,False,False,False,False
TXN00708,2026-01-29,Procurement,Contractor Payment,Tata Projects,199800.0,CC-PRO-1,EMP1006,Contractor Payment - routine procurement expense,2026-01,Thursday,False,False,False,False,False
TXN00699,2026-01-29,Logistics,Utilities,Municipal Water Dept,85500.0,CC-LOG-2,EMP1045,Utilities - routine logistics expense,2026-01,Thursday,False,False,False,False,False
TXN00686,2026-01-29,Drilling,Fuel & POL,IndianOil Corp,146000.0,CC-DRI-2,EMP1044,Fuel & POL - routine drilling expense,2026-01,Thursday,False,False,False,False,False
TXN00969,2026-01-30,It,Office Supplies,Local Stationery Mart,4500.0,CC-IT-1,EMP1027,Office Supplies - routine it expense,2026-01,Friday,False,False,False,False,False
TXN00390,2026-01-30,Drilling,IT Services & Software,TCS,231100.0,CC-DRI-3,EMP1002,IT Services & Software - routine drilling expense,2026-01,Friday,False,False,False,False,False
TXN01586,2026-01-30,Admin,Catering & Hospitality,Taj Catering Services,31300.0,CC-ADM-2,EMP1045,Catering & Hospitality - routine admin expense,2026-01,Friday,False,False,False,False,False
TXN01108,2026-01-30,Drilling,Fuel & POL,HPCL,80600.0,CC-DRI-2,EMP1005,Fuel & POL - routine drilling expense,2026-01,Friday,False,False,False,False,False
TXN01127,2026-01-30,Drilling,Equipment Maintenance,Larsen & Toubro,401300.0,CC-DRI-3,EMP1007,Equipment Maintenance - routine drilling expense,2026-01,Friday,False,False,False,False,False
TXN00077,2026-01-30,Admin,Equipment Maintenance,Schlumberger,92700.0,CC-ADM-1,EMP1037,Equipment Maintenance - routine admin expense,2026-01,Friday,False,False,False,False,False
TXN00144,2026-01-31,Admin,Fuel & POL,BPCL,70400.0,CC-ADM-2,EMP1022,Fuel & POL - routine admin expense,2026-01,Saturday,True,False,False,False,False
TXN00143,2026-01-31,Finance,Catering & Hospitality,Taj Catering Services,6500.0,CC-FIN-3,EMP1022,Catering & Hospitality - routine finance expense,2026-01,Saturday,True,False,False,False,False
TXN00218,2026-01-31,It,Catering & Hospitality,Local Caterers Assoc,32600.0,CC-IT-3,EMP1013,Catering & Hospitality - routine it expense,2026-01,Saturday,True,False,False,False,False
TXN00516,2026-01-31,Admin,Training & Seminars,Internal Training Cell,35900.0,CC-ADM-1,EMP1006,Training & Seminars - routine admin expense,2026-01,Saturday,True,False,False,False,False
TXN01459,2026-01-31,Admin,Catering & Hospitality,Taj Catering Services,18400.0,CC-ADM-3,EMP1033,Catering & Hospitality - routine admin expense,2026-01,Saturday,True,False,False,False,False
TXN01576,2026-02-01,Finance,Utilities,Municipal Water Dept,103900.0,CC-FIN-2,EMP1013,Utilities - routine finance expense,2026-02,Sunday,True,False,False,False,False
TXN01335,2026-02-01,Maintenance,Equipment Maintenance,Schlumberger,573700.0,CC-MAI-1,EMP1022,Equipment Maintenance - routine maintenance expense,2026-02,Sunday,True,False,False,False,False
TXN01125,2026-02-01,Production,IT Services & Software,Microsoft India,70700.0,CC-PRO-2,EMP1011,IT Services & Software - routine production expense,2026-02,Sunday,True,False,False,False,False
TXN01787,2026-02-01,Procurement,Equipment Maintenance,Schlumberger,43800.0,CC-PRO-2,EMP1034,Equipment Maintenance - routine procurement expense,2026-02,Sunday,True,False,False,False,False
TXN01743,2026-02-01,Maintenance,IT Services & Software,Local IT Vendor,48400.0,CC-MAI-2,EMP1036,IT Services & Software - routine maintenance expense,2026-02,Sunday,True,False,False,False,False
TXN00470,2026-02-01,Hr,Catering & Hospitality,Local Caterers Assoc,9500.0,CC-HR-2,EMP1014,Catering & Hospitality - routine hr expense,2026-02,Sunday,True,False,False,False,False
TXN01113,2026-02-01,Production,IT Services & Software,Wipro,53700.0,CC-PRO-1,EMP1042,IT Services & Software - routine production expense,2026-02,Sunday,True,False,False,False,False
TXN00700,2026-02-02,Admin,Travel & Conveyance,IRCTC,41300.0,CC-ADM-2,EMP1031,Travel & Conveyance - routine admin expense,2026-02,Monday,False,False,False,False,False
TXN01169,2026-02-02,Drilling,Office Supplies,Staples India,2900.0,CC-DRI-3,EMP1010,Office Supplies - routine drilling expense,2026-02,Monday,False,False,False,False,False
TXN00975,2026-02-02,Hse,Contractor Payment,Tata Projects,821100.0,CC-HSE-2,EMP1031,Contractor Payment - routine hse expense,2026-02,Monday,False,False,False,False,False
TXN00368,2026-02-03,Hse,Fuel & POL,IndianOil Corp,159000.0,CC-HSE-2,EMP1020,Fuel & POL - routine hse expense,2026-02,Tuesday,False,False,False,False,False
TXN00073,2026-02-03,Hr,Contractor Payment,Reliance Infra Services,154300.0,CC-HR-1,EMP1006,Contractor Payment - routine hr expense,2026-02,Tuesday,False,False,False,False,False
TXN00508,2026-02-03,Finance,Office Supplies,Local Stationery Mart,9800.0,CC-FIN-3,EMP1021,Office Supplies - routine finance expense,2026-02,Tuesday,False,False,False,False,False
TXN01649,2026-02-03,Hse,IT Services & Software,Local IT Vendor,160700.0,CC-HSE-1,EMP1043,IT Services & Software - routine hse expense,2026-02,Tuesday,False,False,False,False,False
TXN00366,2026-02-04,Hr,Office Supplies,Local Stationery Mart,5300.0,CC-HR-3,EMP1032,Office Supplies - routine hr expense,2026-02,Wednesday,False,False,False,False,False
TXN01102,2026-02-04,Logistics,Travel & Conveyance,Air India,42100.0,CC-LOG-3,EMP1010,Travel & Conveyance - routine logistics expense,2026-02,Wednesday,False,False,False,False,False
TXN00280,2026-02-04,Maintenance,Office Supplies,Local Stationery Mart,3700.0,CC-MAI-3,EMP1009,Office Supplies - routine maintenance expense,2026-02,Wednesday,False,False,False,False,False
TXN00922,2026-02-04,Admin,Equipment Maintenance,Schlumberger,412400.0,CC-ADM-3,EMP1039,Equipment Maintenance - routine admin expense,2026-02,Wednesday,False,False,False,False,False
TXN00040,2026-02-04,Finance,Office Supplies,Local Stationery Mart,9100.0,CC-FIN-1,EMP1032,Office Supplies - routine finance expense,2026-02,Wednesday,False,False,False,False,False
TXN00098,2026-02-05,Production,Equipment Maintenance,BHEL,465200.0,CC-PRO-2,EMP1043,Equipment Maintenance - routine production expense,2026-02,Thursday,False,False,False,False,False
TXN01602,2026-02-05,Admin,IT Services & Software,TCS,78900.0,CC-ADM-3,EMP1030,IT Services & Software - routine admin expense,2026-02,Thursday,False,False,False,False,False
TXN00920,2026-02-05,Maintenance,IT Services & Software,TCS,114500.0,CC-MAI-3,EMP1011,IT Services & Software - routine maintenance expense,2026-02,Thursday,False,False,False,False,False
TXN00501,2026-02-05,Production,Fuel & POL,IndianOil Corp,245600.0,CC-PRO-2,EMP1040,Fuel & POL - routine production expense,2026-02,Thursday,False,False,False,False,False
TXN01497,2026-02-05,It,Office Supplies,Local Stationery Mart,11600.0,CC-IT-1,EMP1011,Office Supplies - routine it expense,2026-02,Thursday,False,False,False,False,False
TXN00961,2026-02-05,Hr,Travel & Conveyance,IRCTC,3900.0,CC-HR-1,EMP1008,Travel & Conveyance - routine hr expense,2026-02,Thursday,False,False,False,False,False
TXN00829,2026-02-05,Logistics,Catering & Hospitality,Taj Catering Services,42000.0,CC-LOG-2,EMP1024,Catering & Hospitality - routine logistics expense,2026-02,Thursday,False,False,False,False,False
TXN01397,2026-02-05,Maintenance,Training & Seminars,Internal Training Cell,40700.0,CC-MAI-1,EMP1020,Training & Seminars - routine maintenance expense,2026-02,Thursday,False,False,False,False,False
TXN01399,2026-02-06,Hse,Travel & Conveyance,IRCTC,1500.0,CC-HSE-1,EMP1043,Travel & Conveyance - routine hse expense,2026-02,Friday,False,False,False,False,False
TXN00380,2026-02-06,Hse,Office Supplies,Local Stationery Mart,9700.0,CC-HSE-1,EMP1011,Office Supplies - routine hse expense,2026-02,Friday,False,False,False,False,False
TXN01355,2026-02-06,It,Contractor Payment,Tata Projects,847400.0,CC-IT-1,EMP1030,Contractor Payment - routine it expense,2026-02,Friday,False,False,False,False,False
TXN01032,2026-02-06,Maintenance,Contractor Payment,Tata Projects,258700.0,CC-MAI-2,EMP1015,Contractor Payment - routine maintenance expense,2026-02,Friday,False,False,False,False,False
TXN00036,2026-02-06,Maintenance,Catering & Hospitality,Local Caterers Assoc,42600.0,CC-MAI-2,EMP1032,Catering & Hospitality - routine maintenance expense,2026-02,Friday,False,False,False,False,False
TXN01672,2026-02-06,Hse,Travel & Conveyance,IRCTC,15600.0,CC-HSE-3,EMP1025,Travel & Conveyance - routine hse expense,2026-02,Friday,False,False,False,False,False
TXN01061,2026-02-06,Finance,IT Services & Software,Microsoft India,34100.0,CC-FIN-3,EMP1047,IT Services & Software - routine finance expense,2026-02,Friday,False,False,False,False,False
TXN00593,2026-02-06,Maintenance,Utilities,Municipal Water Dept,96800.0,CC-MAI-1,EMP1014,Utilities - routine maintenance expense,2026-02,Friday,False,False,False,False,False
TXN01193,2026-02-07,Hr,Travel & Conveyance,Air India,9700.0,CC-HR-3,EMP1014,Travel & Conveyance - routine hr expense,2026-02,Saturday,True,False,False,False,False
TXN00603,2026-02-07,It,Contractor Payment,Reliance Infra Services,1325600.0,CC-IT-1,EMP1021,Contractor Payment - routine it expense,2026-02,Saturday,True,False,True,False,True
TXN00832,2026-02-07,Hse,Training & Seminars,Internal Training Cell,75800.0,CC-HSE-1,EMP1044,Training & Seminars - routine hse expense,2026-02,Saturday,True,False,False,False,False
TXN01692,2026-02-07,Finance,Training & Seminars,NIIT,14300.0,CC-FIN-2,EMP1024,Training & Seminars - routine finance expense,2026-02,Saturday,True,False,False,False,False
TXN01286,2026-02-07,Procurement,Utilities,State Electricity Board,130900.0,CC-PRO-2,EMP1013,Utilities - routine procurement expense,2026-02,Saturday,True,False,False,False,False
TXN00590,2026-02-07,Drilling,Utilities,State Electricity Board,142000.0,CC-DRI-3,EMP1002,Utilities - routine drilling expense,2026-02,Saturday,True,False,False,False,False
TXN00828,2026-02-07,Logistics,Fuel & POL,HPCL,232700.0,CC-LOG-2,EMP1035,Fuel & POL - routine logistics expense,2026-02,Saturday,True,False,False,False,False
TXN01739,2026-02-09,Drilling,IT Services & Software,Local IT Vendor,5900.0,CC-DRI-1,EMP1045,IT Services & Software - routine drilling expense,2026-02,Monday,False,False,False,False,False
TXN00446,2026-02-09,It,Contractor Payment,Local Contractor Pvt Ltd,1050200.0,CC-IT-3,EMP1035,Contractor Payment - routine it expense,2026-02,Monday,False,False,False,False,False
TXN00316,2026-02-09,It,Travel & Conveyance,Local Taxi Union,8000.0,CC-IT-2,EMP1039,Travel & Conveyance - routine it expense,2026-02,Monday,False,False,False,False,False
TXN01120,2026-02-10,Finance,Travel & Conveyance,Local Taxi Union,29500.0,CC-FIN-3,EMP1022,Travel & Conveyance - routine finance expense,2026-02,Tuesday,False,False,False,False,False
